0,1,2,3,4,5,6
Payment Date,0%,50%,75%,100%,150%,200%
Closing Date,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
May 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
June 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
July 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
August 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
September 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
October 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
November 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
December 2026,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
January 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
February 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
March 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
April 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
May 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
June 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
July 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
August 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
September 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
October 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
November 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
December 2027,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
January 2028,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
February 2028,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
March 2028,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
April 2028,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
May 2028,100.00%,100.00%,100.00%,100.00%,100.00%,47.55%
June 2028,100.00%,100.00%,100.00%,100.00%,100.00%,15.18%
July 2028,100.00%,100.00%,100.00%,100.00%,85.84%,0.00%
August 2028,100.00%,100.00%,100.00%,100.00%,41.47%,0.00%
September 2028,100.00%,100.00%,82.86%,54.66%,0.00%,0.00%
October 2028,71.38%,31.83%,10.10%,0.00%,0.00%,0.00%
November 2028,7.82%,0.00%,0.00%,0.00%,0.00%,0.00%
December 2028,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,
Weighted Average Life to Maturity (years)(2),2.57,2.53,2.50,2.47,2.36,2.14
Weighted Average Life to Call (years)(2)(3),2.57,2.53,2.49,2.47,2.36,2.13
