0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes,Class A-4 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,81.42
"April 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,60.64
"May 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,41.31
"June 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"July 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"August 15, 2027",,,100.00,,100.00,,100.00,,100.00,,86.12,,0.00
"September 15, 2027",,,100.00,,100.00,,100.00,,100.00,,68.36,,0.00
"October 15, 2027",,,100.00,,100.00,,100.00,,100.00,,51.77,,0.00
"November 15, 2027",,,100.00,,100.00,,100.00,,89.79,,37.97,,0.00
"December 15, 2027",,,100.00,,100.00,,100.00,,74.77,,0.00,,0.00
"January 15, 2028",,,100.00,,100.00,,100.00,,60.46,,0.00,,0.00
"February 15, 2028",,,100.00,,100.00,,100.00,,46.86,,0.00,,0.00
"March 15, 2028",,,100.00,,100.00,,94.59,,33.98,,0.00,,0.00
"April 15, 2028",,,100.00,,100.00,,78.48,,0.00,,0.00,,0.00
"May 15, 2028",,,100.00,,100.00,,62.87,,0.00,,0.00,,0.00
"June 15, 2028",,,100.00,,100.00,,47.75,,0.00,,0.00,,0.00
"July 15, 2028",,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2028",,,100.00,,79.00,,0.00,,0.00,,0.00,,0.00
"September 15, 2028",,,100.00,,57.49,,0.00,,0.00,,0.00,,0.00
"October 15, 2028",,,76.76,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2028",,,62.42,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2028",,,48.79,,0.00,,0.00,,0.00,,0.00,,0.00
"January 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,4.61,,4.41,,4.11,,3.80,,3.50,,3.03
Weighted Average Life to Maturity (Years)(2),,,4.67,,4.47,,4.16,,3.82,,3.53,,3.05
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
